"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"CTA|SE","24.01.2017 05:00 - 24.01.2017 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9393","n/e","9040","1546","n/e","n/e","n/e","n/e","977"
"CTA|SE","24.01.2017 06:00 - 24.01.2017 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11105","n/e","9038","1554","n/e","n/e","n/e","n/e","813"
"CTA|SE","24.01.2017 07:00 - 24.01.2017 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12785","n/e","9038","1559","n/e","n/e","n/e","n/e","614"
"CTA|SE","24.01.2017 08:00 - 24.01.2017 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13107","n/e","9039","1529","n/e","n/e","n/e","n/e","506"
"CTA|SE","24.01.2017 09:00 - 24.01.2017 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13162","n/e","9039","1527","n/e","n/e","n/e","n/e","386"
"CTA|SE","24.01.2017 10:00 - 24.01.2017 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13144","n/e","9037","1528","n/e","n/e","n/e","n/e","320"
"CTA|SE","24.01.2017 11:00 - 24.01.2017 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12718","n/e","9041","1508","n/e","n/e","n/e","n/e","303"
"CTA|SE","24.01.2017 12:00 - 24.01.2017 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12756","n/e","9039","1526","n/e","n/e","n/e","n/e","354"
"CTA|SE","24.01.2017 13:00 - 24.01.2017 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12640","n/e","9032","1511","n/e","n/e","n/e","n/e","465"
"CTA|SE","24.01.2017 14:00 - 24.01.2017 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12394","n/e","9028","1520","n/e","n/e","n/e","n/e","642"
"CTA|SE","24.01.2017 15:00 - 24.01.2017 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12356","n/e","9024","1522","n/e","n/e","n/e","n/e","871"
"CTA|SE","24.01.2017 16:00 - 24.01.2017 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12449","n/e","9027","1507","n/e","n/e","n/e","n/e","992"
"CTA|SE","24.01.2017 17:00 - 24.01.2017 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12508","n/e","9029","1488","n/e","n/e","n/e","n/e","1202"
"CTA|SE","24.01.2017 18:00 - 24.01.2017 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12209","n/e","9031","1481","n/e","n/e","n/e","n/e","1490"
"CTA|SE","24.01.2017 19:00 - 24.01.2017 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11774","n/e","9031","1478","n/e","n/e","n/e","n/e","1621"
"CTA|SE","24.01.2017 20:00 - 24.01.2017 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10926","n/e","9033","1441","n/e","n/e","n/e","n/e","1490"
"CTA|SE","24.01.2017 21:00 - 24.01.2017 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10512","n/e","9034","1424","n/e","n/e","n/e","n/e","1523"
"CTA|SE","24.01.2017 22:00 - 24.01.2017 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9706","n/e","9035","1398","n/e","n/e","n/e","n/e","1595"
"CTA|SE","24.01.2017 23:00 - 25.01.2017 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7885","n/e","9035","1382","n/e","n/e","n/e","n/e","1653"
"CTA|SE","25.01.2017 00:00 - 25.01.2017 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6266","n/e","9032","1366","n/e","n/e","n/e","n/e","1664"
"CTA|SE","25.01.2017 01:00 - 25.01.2017 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6093","n/e","9038","1360","n/e","n/e","n/e","n/e","1641"
"CTA|SE","25.01.2017 02:00 - 25.01.2017 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6087","n/e","9040","1365","n/e","n/e","n/e","n/e","1688"
"CTA|SE","25.01.2017 03:00 - 25.01.2017 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6084","n/e","9037","1374","n/e","n/e","n/e","n/e","1844"
"CTA|SE","25.01.2017 04:00 - 25.01.2017 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6396","n/e","9036","1379","n/e","n/e","n/e","n/e","2057"
"CTA|SE","25.01.2017 05:00 - 25.01.2017 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7913","n/e","9038","1412","n/e","n/e","n/e","n/e","2253"
"CTA|SE","25.01.2017 06:00 - 25.01.2017 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9778","n/e","9039","1438","n/e","n/e","n/e","n/e","2330"
"CTA|SE","25.01.2017 07:00 - 25.01.2017 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11267","n/e","9038","1488","n/e","n/e","n/e","n/e","2403"
"CTA|SE","25.01.2017 08:00 - 25.01.2017 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11526","n/e","9037","1505","n/e","n/e","n/e","n/e","2702"
"CTA|SE","25.01.2017 09:00 - 25.01.2017 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11433","n/e","8964","1497","n/e","n/e","n/e","n/e","2893"
"CTA|SE","25.01.2017 10:00 - 25.01.2017 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11335","n/e","8950","1586","n/e","n/e","n/e","n/e","2968"
"CTA|SE","25.01.2017 11:00 - 25.01.2017 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11115","n/e","8948","1564","n/e","n/e","n/e","n/e","3146"
"CTA|SE","25.01.2017 12:00 - 25.01.2017 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11059","n/e","8950","1530","n/e","n/e","n/e","n/e","3422"
"CTA|SE","25.01.2017 13:00 - 25.01.2017 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11051","n/e","9037","1528","n/e","n/e","n/e","n/e","3490"
"CTA|SE","25.01.2017 14:00 - 25.01.2017 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11062","n/e","9075","1525","n/e","n/e","n/e","n/e","3497"
"CTA|SE","25.01.2017 15:00 - 25.01.2017 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11146","n/e","9099","1521","n/e","n/e","n/e","n/e","3676"
"CTA|SE","25.01.2017 16:00 - 25.01.2017 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11222","n/e","9124","1520","n/e","n/e","n/e","n/e","3675"
"CTA|SE","25.01.2017 17:00 - 25.01.2017 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11226","n/e","9128","1518","n/e","n/e","n/e","n/e","3733"
"CTA|SE","25.01.2017 18:00 - 25.01.2017 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11127","n/e","9127","1510","n/e","n/e","n/e","n/e","3758"
"CTA|SE","25.01.2017 19:00 - 25.01.2017 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10954","n/e","9125","1516","n/e","n/e","n/e","n/e","3873"
"CTA|SE","25.01.2017 20:00 - 25.01.2017 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9930","n/e","9128","1483","n/e","n/e","n/e","n/e","3915"
"CTA|SE","25.01.2017 21:00 - 25.01.2017 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9254","n/e","9128","1469","n/e","n/e","n/e","n/e","3959"
"CTA|SE","25.01.2017 22:00 - 25.01.2017 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8422","n/e","9128","1468","n/e","n/e","n/e","n/e","3991"
"CTA|SE","25.01.2017 23:00 - 26.01.2017 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7007","n/e","9128","1479","n/e","n/e","n/e","n/e","4078"
"CTA|SE","26.01.2017 00:00 - 26.01.2017 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5467","n/e","9128","1493","n/e","n/e","n/e","n/e","4079"
"CTA|SE","26.01.2017 01:00 - 26.01.2017 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5054","n/e","9123","1479","n/e","n/e","n/e","n/e","4195"
"CTA|SE","26.01.2017 02:00 - 26.01.2017 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4961","n/e","9123","1499","n/e","n/e","n/e","n/e","4262"
"CTA|SE","26.01.2017 03:00 - 26.01.2017 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4960","n/e","9124","1510","n/e","n/e","n/e","n/e","4224"
"CTA|SE","26.01.2017 04:00 - 26.01.2017 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5526","n/e","9129","1498","n/e","n/e","n/e","n/e","4037"
"CTA|SE","26.01.2017 05:00 - 26.01.2017 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7414","n/e","9129","1519","n/e","n/e","n/e","n/e","3868"
"CTA|SE","26.01.2017 06:00 - 26.01.2017 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9500","n/e","9126","1532","n/e","n/e","n/e","n/e","3970"
"CTA|SE","26.01.2017 07:00 - 26.01.2017 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11090","n/e","9127","1554","n/e","n/e","n/e","n/e","3719"
"CTA|SE","26.01.2017 08:00 - 26.01.2017 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11264","n/e","9126","1542","n/e","n/e","n/e","n/e","3504"
"CTA|SE","26.01.2017 09:00 - 26.01.2017 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10971","n/e","9129","1622","n/e","n/e","n/e","n/e","3351"
"CTA|SE","26.01.2017 10:00 - 26.01.2017 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11016","n/e","9130","1563","n/e","n/e","n/e","n/e","3274"
"CTA|SE","26.01.2017 11:00 - 26.01.2017 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11021","n/e","9129","1557","n/e","n/e","n/e","n/e","3273"
"CTA|SE","26.01.2017 12:00 - 26.01.2017 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10968","n/e","9127","1548","n/e","n/e","n/e","n/e","3274"
"CTA|SE","26.01.2017 13:00 - 26.01.2017 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10885","n/e","9127","1542","n/e","n/e","n/e","n/e","3171"
"CTA|SE","26.01.2017 14:00 - 26.01.2017 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10888","n/e","9125","1550","n/e","n/e","n/e","n/e","3023"
"CTA|SE","26.01.2017 15:00 - 26.01.2017 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10848","n/e","9120","1546","n/e","n/e","n/e","n/e","2922"
"CTA|SE","26.01.2017 16:00 - 26.01.2017 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11183","n/e","9117","1541","n/e","n/e","n/e","n/e","2866"
"CTA|SE","26.01.2017 17:00 - 26.01.2017 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11319","n/e","9114","1524","n/e","n/e","n/e","n/e","2608"
"CTA|SE","26.01.2017 18:00 - 26.01.2017 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11127","n/e","9120","1546","n/e","n/e","n/e","n/e","2468"
"CTA|SE","26.01.2017 19:00 - 26.01.2017 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10966","n/e","9122","1531","n/e","n/e","n/e","n/e","2364"
"CTA|SE","26.01.2017 20:00 - 26.01.2017 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10562","n/e","9127","1506","n/e","n/e","n/e","n/e","2137"
"CTA|SE","26.01.2017 21:00 - 26.01.2017 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10068","n/e","9128","1513","n/e","n/e","n/e","n/e","1934"
"CTA|SE","26.01.2017 22:00 - 26.01.2017 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9318","n/e","9129","1471","n/e","n/e","n/e","n/e","1856"
"CTA|SE","26.01.2017 23:00 - 27.01.2017 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8010","n/e","9128","1457","n/e","n/e","n/e","n/e","1797"
"CTA|SE","27.01.2017 00:00 - 27.01.2017 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6396","n/e","9126","1434","n/e","n/e","n/e","n/e","1734"
"CTA|SE","27.01.2017 01:00 - 27.01.2017 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6150","n/e","9122","1432","n/e","n/e","n/e","n/e","1807"
"CTA|SE","27.01.2017 02:00 - 27.01.2017 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6103","n/e","9118","1442","n/e","n/e","n/e","n/e","1762"
"CTA|SE","27.01.2017 03:00 - 27.01.2017 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6150","n/e","9122","1438","n/e","n/e","n/e","n/e","1587"
"CTA|SE","27.01.2017 04:00 - 27.01.2017 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6582","n/e","9128","1458","n/e","n/e","n/e","n/e","1514"
"CTA|SE","27.01.2017 05:00 - 27.01.2017 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7987","n/e","9130","1466","n/e","n/e","n/e","n/e","1374"
"CTA|SE","27.01.2017 06:00 - 27.01.2017 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9468","n/e","9127","1512","n/e","n/e","n/e","n/e","1299"
"CTA|SE","27.01.2017 07:00 - 27.01.2017 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10988","n/e","9125","1519","n/e","n/e","n/e","n/e","1279"
"CTA|SE","27.01.2017 08:00 - 27.01.2017 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11295","n/e","9125","1557","n/e","n/e","n/e","n/e","1280"
"CTA|SE","27.01.2017 09:00 - 27.01.2017 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11119","n/e","9125","1575","n/e","n/e","n/e","n/e","1318"
"CTA|SE","27.01.2017 10:00 - 27.01.2017 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11109","n/e","9127","1578","n/e","n/e","n/e","n/e","1522"
"CTA|SE","27.01.2017 11:00 - 27.01.2017 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10920","n/e","9124","1588","n/e","n/e","n/e","n/e","1642"
"CTA|SE","27.01.2017 12:00 - 27.01.2017 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10710","n/e","9126","1582","n/e","n/e","n/e","n/e","1777"
"CTA|SE","27.01.2017 13:00 - 27.01.2017 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10485","n/e","9124","1606","n/e","n/e","n/e","n/e","1901"
"CTA|SE","27.01.2017 14:00 - 27.01.2017 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10299","n/e","9120","1600","n/e","n/e","n/e","n/e","1990"
"CTA|SE","27.01.2017 15:00 - 27.01.2017 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10352","n/e","9124","1598","n/e","n/e","n/e","n/e","2033"
"CTA|SE","27.01.2017 16:00 - 27.01.2017 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10708","n/e","9125","1590","n/e","n/e","n/e","n/e","2008"
"CTA|SE","27.01.2017 17:00 - 27.01.2017 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10735","n/e","9119","1590","n/e","n/e","n/e","n/e","1993"
"CTA|SE","27.01.2017 18:00 - 27.01.2017 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10713","n/e","9121","1584","n/e","n/e","n/e","n/e","1856"
"CTA|SE","27.01.2017 19:00 - 27.01.2017 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10305","n/e","9125","1570","n/e","n/e","n/e","n/e","1761"
"CTA|SE","27.01.2017 20:00 - 27.01.2017 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9409","n/e","9127","1590","n/e","n/e","n/e","n/e","1818"
"CTA|SE","27.01.2017 21:00 - 27.01.2017 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8853","n/e","9127","1559","n/e","n/e","n/e","n/e","2002"
"CTA|SE","27.01.2017 22:00 - 27.01.2017 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8054","n/e","9127","1520","n/e","n/e","n/e","n/e","2054"
"CTA|SE","27.01.2017 23:00 - 28.01.2017 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7157","n/e","9126","1507","n/e","n/e","n/e","n/e","2136"
"CTA|SE","28.01.2017 00:00 - 28.01.2017 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5759","n/e","9129","1465","n/e","n/e","n/e","n/e","2278"
"CTA|SE","28.01.2017 01:00 - 28.01.2017 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5435","n/e","9129","1477","n/e","n/e","n/e","n/e","2275"
"CTA|SE","28.01.2017 02:00 - 28.01.2017 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5223","n/e","9129","1475","n/e","n/e","n/e","n/e","2236"
"CTA|SE","28.01.2017 03:00 - 28.01.2017 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5197","n/e","9132","1476","n/e","n/e","n/e","n/e","2265"
"CTA|SE","28.01.2017 04:00 - 28.01.2017 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5177","n/e","9133","1462","n/e","n/e","n/e","n/e","2284"
"CTA|SE","28.01.2017 05:00 - 28.01.2017 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5447","n/e","9132","1468","n/e","n/e","n/e","n/e","2250"
"CTA|SE","28.01.2017 06:00 - 28.01.2017 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6076","n/e","9132","1473","n/e","n/e","n/e","n/e","2267"
"CTA|SE","28.01.2017 07:00 - 28.01.2017 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7287","n/e","9130","1486","n/e","n/e","n/e","n/e","2107"
"CTA|SE","28.01.2017 08:00 - 28.01.2017 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8094","n/e","9126","1490","n/e","n/e","n/e","n/e","1992"
"CTA|SE","28.01.2017 09:00 - 28.01.2017 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8765","n/e","9126","1530","n/e","n/e","n/e","n/e","1722"
"CTA|SE","28.01.2017 10:00 - 28.01.2017 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8899","n/e","9130","1557","n/e","n/e","n/e","n/e","1392"
"CTA|SE","28.01.2017 11:00 - 28.01.2017 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8998","n/e","9130","1561","n/e","n/e","n/e","n/e","1138"
"CTA|SE","28.01.2017 12:00 - 28.01.2017 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9179","n/e","9129","1560","n/e","n/e","n/e","n/e","929"
"CTA|SE","28.01.2017 13:00 - 28.01.2017 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9053","n/e","9131","1566","n/e","n/e","n/e","n/e","827"
"CTA|SE","28.01.2017 14:00 - 28.01.2017 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9002","n/e","9129","1563","n/e","n/e","n/e","n/e","847"
"CTA|SE","28.01.2017 15:00 - 28.01.2017 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9199","n/e","9129","1547","n/e","n/e","n/e","n/e","856"
"CTA|SE","28.01.2017 16:00 - 28.01.2017 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9764","n/e","9129","1543","n/e","n/e","n/e","n/e","808"
"CTA|SE","28.01.2017 17:00 - 28.01.2017 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10045","n/e","9125","1545","n/e","n/e","n/e","n/e","874"
"CTA|SE","28.01.2017 18:00 - 28.01.2017 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9872","n/e","9127","1556","n/e","n/e","n/e","n/e","973"
