"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|LV","03.01.2017 14:00 - 03.01.2017 15:00 (CET/CEST)","98","n/e","n/e","507","n/e","n/e","n/e","n/e","n/e","n/e","n/e","742","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","2"
"BZN|LV","03.01.2017 15:00 - 03.01.2017 16:00 (CET/CEST)","99","n/e","n/e","507","n/e","n/e","n/e","n/e","n/e","n/e","n/e","746","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","1"
"BZN|LV","03.01.2017 16:00 - 03.01.2017 17:00 (CET/CEST)","100","n/e","n/e","399","n/e","n/e","n/e","n/e","n/e","n/e","n/e","811","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","6"
"BZN|LV","03.01.2017 17:00 - 03.01.2017 18:00 (CET/CEST)","100","n/e","n/e","386","n/e","n/e","n/e","n/e","n/e","n/e","n/e","759","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","15"
"BZN|LV","03.01.2017 18:00 - 03.01.2017 19:00 (CET/CEST)","100","n/e","n/e","386","n/e","n/e","n/e","n/e","n/e","n/e","n/e","753","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","27"
"BZN|LV","03.01.2017 19:00 - 03.01.2017 20:00 (CET/CEST)","100","n/e","n/e","386","n/e","n/e","n/e","n/e","n/e","n/e","n/e","667","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","28"
"BZN|LV","03.01.2017 20:00 - 03.01.2017 21:00 (CET/CEST)","100","n/e","n/e","386","n/e","n/e","n/e","n/e","n/e","n/e","n/e","568","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","31"
"BZN|LV","03.01.2017 21:00 - 03.01.2017 22:00 (CET/CEST)","100","n/e","n/e","387","n/e","n/e","n/e","n/e","n/e","n/e","n/e","285","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","37"
"BZN|LV","03.01.2017 22:00 - 03.01.2017 23:00 (CET/CEST)","99","n/e","n/e","387","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","n/e","n/e","n/e","102","n/e","n/e","n/e","n/e","44"
"BZN|LV","03.01.2017 23:00 - 04.01.2017 00:00 (CET/CEST)","99","n/e","n/e","386","n/e","n/e","n/e","n/e","n/e","n/e","n/e","131","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","46"
"BZN|LV","04.01.2017 00:00 - 04.01.2017 01:00 (CET/CEST)","98","n/e","n/e","385","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","47"
"BZN|LV","04.01.2017 01:00 - 04.01.2017 02:00 (CET/CEST)","97","n/e","n/e","384","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","42"
"BZN|LV","04.01.2017 02:00 - 04.01.2017 03:00 (CET/CEST)","97","n/e","n/e","384","n/e","n/e","n/e","n/e","n/e","n/e","n/e","86","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","24"
"BZN|LV","04.01.2017 03:00 - 04.01.2017 04:00 (CET/CEST)","97","n/e","n/e","383","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","30"
"BZN|LV","04.01.2017 04:00 - 04.01.2017 05:00 (CET/CEST)","98","n/e","n/e","383","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","32"
"BZN|LV","04.01.2017 05:00 - 04.01.2017 06:00 (CET/CEST)","98","n/e","n/e","384","n/e","n/e","n/e","n/e","n/e","n/e","n/e","35","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","27"
"BZN|LV","04.01.2017 06:00 - 04.01.2017 07:00 (CET/CEST)","98","n/e","n/e","388","n/e","n/e","n/e","n/e","n/e","n/e","n/e","224","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","23"
"BZN|LV","04.01.2017 07:00 - 04.01.2017 08:00 (CET/CEST)","99","n/e","n/e","432","n/e","n/e","n/e","n/e","n/e","n/e","n/e","572","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","23"
"BZN|LV","04.01.2017 08:00 - 04.01.2017 09:00 (CET/CEST)","99","n/e","n/e","432","n/e","n/e","n/e","n/e","n/e","n/e","n/e","630","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","23"
"BZN|LV","04.01.2017 09:00 - 04.01.2017 10:00 (CET/CEST)","99","n/e","n/e","433","n/e","n/e","n/e","n/e","n/e","n/e","n/e","728","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","26"
"BZN|LV","04.01.2017 10:00 - 04.01.2017 11:00 (CET/CEST)","98","n/e","n/e","433","n/e","n/e","n/e","n/e","n/e","n/e","n/e","804","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","35"
"BZN|LV","04.01.2017 11:00 - 04.01.2017 12:00 (CET/CEST)","98","n/e","n/e","433","n/e","n/e","n/e","n/e","n/e","n/e","n/e","813","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","46"
"BZN|LV","04.01.2017 12:00 - 04.01.2017 13:00 (CET/CEST)","98","n/e","n/e","433","n/e","n/e","n/e","n/e","n/e","n/e","n/e","818","n/e","n/e","n/e","100","n/e","n/e","n/e","n/e","48"
"BZN|LV","04.01.2017 13:00 - 04.01.2017 14:00 (CET/CEST)","100","n/e","n/e","435","n/e","n/e","n/e","n/e","n/e","n/e","n/e","899","n/e","n/e","n/e","101","n/e","n/e","n/e","n/e","50"
"BZN|LV","04.01.2017 14:00 - 04.01.2017 15:00 (CET/CEST)","102","n/e","n/e","437","n/e","n/e","n/e","n/e","n/e","n/e","n/e","907","n/e","n/e","n/e","103","n/e","n/e","n/e","n/e","50"
"BZN|LV","04.01.2017 15:00 - 04.01.2017 16:00 (CET/CEST)","104","n/e","n/e","440","n/e","n/e","n/e","n/e","n/e","n/e","n/e","908","n/e","n/e","n/e","104","n/e","n/e","n/e","n/e","47"
"BZN|LV","04.01.2017 16:00 - 04.01.2017 17:00 (CET/CEST)","105","n/e","n/e","517","n/e","n/e","n/e","n/e","n/e","n/e","n/e","908","n/e","n/e","n/e","104","n/e","n/e","n/e","n/e","48"
"BZN|LV","04.01.2017 17:00 - 04.01.2017 18:00 (CET/CEST)","105","n/e","n/e","518","n/e","n/e","n/e","n/e","n/e","n/e","n/e","877","n/e","n/e","n/e","104","n/e","n/e","n/e","n/e","48"
"BZN|LV","04.01.2017 18:00 - 04.01.2017 19:00 (CET/CEST)","105","n/e","n/e","519","n/e","n/e","n/e","n/e","n/e","n/e","n/e","904","n/e","n/e","n/e","105","n/e","n/e","n/e","n/e","47"
"BZN|LV","04.01.2017 19:00 - 04.01.2017 20:00 (CET/CEST)","105","n/e","n/e","520","n/e","n/e","n/e","n/e","n/e","n/e","n/e","907","n/e","n/e","n/e","105","n/e","n/e","n/e","n/e","49"
"BZN|LV","04.01.2017 20:00 - 04.01.2017 21:00 (CET/CEST)","108","n/e","n/e","520","n/e","n/e","n/e","n/e","n/e","n/e","n/e","818","n/e","n/e","n/e","108","n/e","n/e","n/e","n/e","49"
"BZN|LV","04.01.2017 21:00 - 04.01.2017 22:00 (CET/CEST)","109","n/e","n/e","520","n/e","n/e","n/e","n/e","n/e","n/e","n/e","655","n/e","n/e","n/e","108","n/e","n/e","n/e","n/e","45"
"BZN|LV","04.01.2017 22:00 - 04.01.2017 23:00 (CET/CEST)","109","n/e","n/e","520","n/e","n/e","n/e","n/e","n/e","n/e","n/e","485","n/e","n/e","n/e","109","n/e","n/e","n/e","n/e","48"
"BZN|LV","04.01.2017 23:00 - 05.01.2017 00:00 (CET/CEST)","101","n/e","n/e","509","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","n/e","n/e","n/e","99","n/e","n/e","n/e","n/e","43"
"BZN|LV","05.01.2017 00:00 - 05.01.2017 01:00 (CET/CEST)","108","n/e","n/e","499","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","108","n/e","n/e","n/e","n/e","44"
"BZN|LV","05.01.2017 01:00 - 05.01.2017 02:00 (CET/CEST)","107","n/e","n/e","505","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","109","n/e","n/e","n/e","n/e","41"
"BZN|LV","05.01.2017 02:00 - 05.01.2017 03:00 (CET/CEST)","108","n/e","n/e","502","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","110","n/e","n/e","n/e","n/e","47"
"BZN|LV","05.01.2017 03:00 - 05.01.2017 04:00 (CET/CEST)","104","n/e","n/e","492","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","104","n/e","n/e","n/e","n/e","44"
"BZN|LV","05.01.2017 04:00 - 05.01.2017 05:00 (CET/CEST)","105","n/e","n/e","506","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","n/e","n/e","n/e","105","n/e","n/e","n/e","n/e","37"
"BZN|LV","05.01.2017 05:00 - 05.01.2017 06:00 (CET/CEST)","107","n/e","n/e","516","n/e","n/e","n/e","n/e","n/e","n/e","n/e","328","n/e","n/e","n/e","107","n/e","n/e","n/e","n/e","35"
"BZN|LV","05.01.2017 06:00 - 05.01.2017 07:00 (CET/CEST)","109","n/e","n/e","564","n/e","n/e","n/e","n/e","n/e","n/e","n/e","322","n/e","n/e","n/e","109","n/e","n/e","n/e","n/e","37"
"BZN|LV","05.01.2017 07:00 - 05.01.2017 08:00 (CET/CEST)","109","n/e","n/e","603","n/e","n/e","n/e","n/e","n/e","n/e","n/e","480","n/e","n/e","n/e","109","n/e","n/e","n/e","n/e","36"
