"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|BE","06.04.2017 09:00 - 06.04.2017 10:00 (CET/CEST)","350","n/e","n/e","3791","0","0","n/e","n/e","n/e","583","","11","n/e","n/e","2905","661","n/e","394","200","249","182"
"BZN|BE","06.04.2017 10:00 - 06.04.2017 11:00 (CET/CEST)","351","n/e","n/e","3847","0","0","n/e","n/e","n/e","508","","12","n/e","n/e","2908","666","n/e","550","202","173","190"
"BZN|BE","06.04.2017 11:00 - 06.04.2017 12:00 (CET/CEST)","349","n/e","n/e","3887","0","0","n/e","n/e","n/e","548","","16","n/e","n/e","2908","674","n/e","633","202","85","185"
"BZN|BE","06.04.2017 12:00 - 06.04.2017 13:00 (CET/CEST)","347","n/e","n/e","3813","0","0","n/e","n/e","n/e","194","","16","n/e","n/e","2915","678","n/e","740","202","80","152"
"BZN|BE","06.04.2017 13:00 - 06.04.2017 14:00 (CET/CEST)","344","n/e","n/e","3826","0","0","n/e","n/e","n/e","53","","14","n/e","n/e","2910","689","n/e","855","206","70","163"
"BZN|BE","06.04.2017 14:00 - 06.04.2017 15:00 (CET/CEST)","350","n/e","n/e","3704","0","0","n/e","n/e","n/e","","17","10","n/e","n/e","2910","674","n/e","928","205","36","143"
"BZN|BE","06.04.2017 15:00 - 06.04.2017 16:00 (CET/CEST)","346","n/e","n/e","3641","0","0","n/e","n/e","n/e","","4","9","n/e","n/e","2908","669","n/e","891","203","15","115"
"BZN|BE","06.04.2017 16:00 - 06.04.2017 17:00 (CET/CEST)","346","n/e","n/e","3570","0","0","n/e","n/e","n/e","","40","11","n/e","n/e","2905","678","n/e","819","207","10","92"
"BZN|BE","06.04.2017 17:00 - 06.04.2017 18:00 (CET/CEST)","349","n/e","n/e","3346","0","0","n/e","n/e","n/e","","23","16","n/e","n/e","2912","668","n/e","672","204","","70"
"BZN|BE","06.04.2017 18:00 - 06.04.2017 19:00 (CET/CEST)","351","n/e","n/e","3276","0","0","n/e","n/e","n/e","","12","15","n/e","n/e","2912","653","n/e","392","204","","63"
"BZN|BE","06.04.2017 19:00 - 06.04.2017 20:00 (CET/CEST)","348","n/e","n/e","3347","0","0","n/e","n/e","n/e","","1","11","n/e","n/e","2912","636","n/e","120","206","","60"
"BZN|BE","06.04.2017 20:00 - 06.04.2017 21:00 (CET/CEST)","348","n/e","n/e","3421","0","0","n/e","n/e","n/e","3","0","14","n/e","n/e","2912","596","n/e","5","207","1","66"
"BZN|BE","06.04.2017 21:00 - 06.04.2017 22:00 (CET/CEST)","348","n/e","n/e","3337","0","0","n/e","n/e","n/e","22","0","22","n/e","n/e","2911","616","n/e","0","208","3","64"
"BZN|BE","06.04.2017 22:00 - 06.04.2017 23:00 (CET/CEST)","348","n/e","n/e","3459","0","0","n/e","n/e","n/e","","1","25","n/e","n/e","2912","611","n/e","0","208","1","68"
"BZN|BE","06.04.2017 23:00 - 07.04.2017 00:00 (CET/CEST)","351","n/e","n/e","3500","0","0","n/e","n/e","n/e","155","","22","n/e","n/e","2913","593","n/e","0","208","9","79"
"BZN|BE","07.04.2017 00:00 - 07.04.2017 01:00 (CET/CEST)","352","n/e","n/e","3004","0","0","n/e","n/e","n/e","110","1","18","n/e","n/e","2911","508","n/e","0","207","24","80"
"BZN|BE","07.04.2017 01:00 - 07.04.2017 02:00 (CET/CEST)","346","n/e","n/e","2905","0","0","n/e","n/e","n/e","","367","12","n/e","n/e","2912","489","n/e","0","207","57","72"
"BZN|BE","07.04.2017 02:00 - 07.04.2017 03:00 (CET/CEST)","347","n/e","n/e","2814","0","0","n/e","n/e","n/e","","600","10","n/e","n/e","2914","516","n/e","0","207","73","67"
"BZN|BE","07.04.2017 03:00 - 07.04.2017 04:00 (CET/CEST)","348","n/e","n/e","2686","0","0","n/e","n/e","n/e","","946","10","n/e","n/e","2913","515","n/e","0","205","96","74"
"BZN|BE","07.04.2017 04:00 - 07.04.2017 05:00 (CET/CEST)","349","n/e","n/e","2623","0","0","n/e","n/e","n/e","","947","12","n/e","n/e","2914","507","n/e","0","208","103","92"
"BZN|BE","07.04.2017 05:00 - 07.04.2017 06:00 (CET/CEST)","346","n/e","n/e","3142","0","0","n/e","n/e","n/e","","420","15","n/e","n/e","2913","522","n/e","0","207","76","122"
"BZN|BE","07.04.2017 06:00 - 07.04.2017 07:00 (CET/CEST)","346","n/e","n/e","3757","0","0","n/e","n/e","n/e","17","105","17","n/e","n/e","2911","615","n/e","0","215","55","152"
"BZN|BE","07.04.2017 07:00 - 07.04.2017 08:00 (CET/CEST)","346","n/e","n/e","3737","0","0","n/e","n/e","n/e","277","","18","n/e","n/e","2912","678","n/e","34","216","47","157"
