"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IE(SEM)","01.01.2017 00:00 - 01.01.2017 00:30 (CET/CEST)","n/e","n/e","n/e","1224","878","5","n/e","255","n/e","18","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1377"
"BZN|IE(SEM)","01.01.2017 00:30 - 01.01.2017 01:00 (CET/CEST)","n/e","n/e","n/e","1232","871","5","n/e","269","n/e","17","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1260"
"BZN|IE(SEM)","01.01.2017 01:00 - 01.01.2017 01:30 (CET/CEST)","n/e","n/e","n/e","1221","854","5","n/e","286","n/e","16","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1245"
"BZN|IE(SEM)","01.01.2017 01:30 - 01.01.2017 02:00 (CET/CEST)","n/e","n/e","n/e","1314","860","5","n/e","292","n/e","1","","22","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1105"
"BZN|IE(SEM)","01.01.2017 02:00 - 01.01.2017 02:30 (CET/CEST)","n/e","n/e","n/e","1224","845","5","n/e","302","n/e","76","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1174"
"BZN|IE(SEM)","01.01.2017 02:30 - 01.01.2017 03:00 (CET/CEST)","n/e","n/e","n/e","1017","824","5","n/e","314","n/e","76","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1373"
"BZN|IE(SEM)","01.01.2017 03:00 - 01.01.2017 03:30 (CET/CEST)","n/e","n/e","n/e","941","744","5","n/e","306","n/e","151","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1533"
"BZN|IE(SEM)","01.01.2017 03:30 - 01.01.2017 04:00 (CET/CEST)","n/e","n/e","n/e","934","574","5","n/e","311","n/e","150","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1630"
"BZN|IE(SEM)","01.01.2017 04:00 - 01.01.2017 04:30 (CET/CEST)","n/e","n/e","n/e","922","490","5","n/e","310","n/e","150","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1590"
"BZN|IE(SEM)","01.01.2017 04:30 - 01.01.2017 05:00 (CET/CEST)","n/e","n/e","n/e","942","430","5","n/e","314","n/e","148","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1499"
"BZN|IE(SEM)","01.01.2017 05:00 - 01.01.2017 05:30 (CET/CEST)","n/e","n/e","n/e","899","373","5","n/e","306","n/e","149","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1515"
"BZN|IE(SEM)","01.01.2017 05:30 - 01.01.2017 06:00 (CET/CEST)","n/e","n/e","n/e","806","373","5","n/e","307","n/e","223","","20","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1558"
"BZN|IE(SEM)","01.01.2017 06:00 - 01.01.2017 06:30 (CET/CEST)","n/e","n/e","n/e","770","389","5","n/e","293","n/e","222","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1621"
"BZN|IE(SEM)","01.01.2017 06:30 - 01.01.2017 07:00 (CET/CEST)","n/e","n/e","n/e","787","405","5","n/e","274","n/e","220","","22","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1622"
"BZN|IE(SEM)","01.01.2017 07:00 - 01.01.2017 07:30 (CET/CEST)","n/e","n/e","n/e","758","380","5","n/e","289","n/e","226","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1711"
"BZN|IE(SEM)","01.01.2017 07:30 - 01.01.2017 08:00 (CET/CEST)","n/e","n/e","n/e","760","372","5","n/e","300","n/e","291","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1813"
"BZN|IE(SEM)","01.01.2017 08:00 - 01.01.2017 08:30 (CET/CEST)","n/e","n/e","n/e","739","370","5","n/e","306","n/e","290","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1833"
"BZN|IE(SEM)","01.01.2017 08:30 - 01.01.2017 09:00 (CET/CEST)","n/e","n/e","n/e","748","372","5","n/e","267","n/e","287","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1951"
"BZN|IE(SEM)","01.01.2017 09:00 - 01.01.2017 09:30 (CET/CEST)","n/e","n/e","n/e","783","391","5","n/e","251","n/e","283","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1973"
"BZN|IE(SEM)","01.01.2017 09:30 - 01.01.2017 10:00 (CET/CEST)","n/e","n/e","n/e","759","386","5","n/e","234","n/e","281","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1904"
"BZN|IE(SEM)","01.01.2017 10:00 - 01.01.2017 10:30 (CET/CEST)","n/e","n/e","n/e","763","409","5","n/e","240","n/e","142","","36","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1801"
"BZN|IE(SEM)","01.01.2017 10:30 - 01.01.2017 11:00 (CET/CEST)","n/e","n/e","n/e","782","389","5","n/e","233","n/e","15","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1916"
"BZN|IE(SEM)","01.01.2017 11:00 - 01.01.2017 11:30 (CET/CEST)","n/e","n/e","n/e","821","403","5","n/e","239","n/e","23","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1988"
"BZN|IE(SEM)","01.01.2017 11:30 - 01.01.2017 12:00 (CET/CEST)","n/e","n/e","n/e","774","376","5","n/e","285","n/e","15","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2025"
"BZN|IE(SEM)","01.01.2017 12:00 - 01.01.2017 12:30 (CET/CEST)","n/e","n/e","n/e","905","395","5","n/e","299","n/e","105","","69","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2125"
"BZN|IE(SEM)","01.01.2017 12:30 - 01.01.2017 13:00 (CET/CEST)","n/e","n/e","n/e","832","473","5","n/e","306","n/e","15","","78","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2245"
"BZN|IE(SEM)","01.01.2017 13:00 - 01.01.2017 13:30 (CET/CEST)","n/e","n/e","n/e","815","540","5","n/e","327","n/e","25","","81","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2090"
"BZN|IE(SEM)","01.01.2017 13:30 - 01.01.2017 14:00 (CET/CEST)","n/e","n/e","n/e","826","514","5","n/e","327","n/e","22","","95","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2122"
"BZN|IE(SEM)","01.01.2017 14:00 - 01.01.2017 14:30 (CET/CEST)","n/e","n/e","n/e","796","502","5","n/e","321","n/e","16","","102","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2003"
"BZN|IE(SEM)","01.01.2017 14:30 - 01.01.2017 15:00 (CET/CEST)","n/e","n/e","n/e","796","456","5","n/e","322","n/e","16","","102","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2046"
"BZN|IE(SEM)","01.01.2017 15:00 - 01.01.2017 15:30 (CET/CEST)","n/e","n/e","n/e","791","438","5","n/e","319","n/e","15","","101","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1961"
"BZN|IE(SEM)","01.01.2017 15:30 - 01.01.2017 16:00 (CET/CEST)","n/e","n/e","n/e","816","464","5","n/e","326","n/e","21","","103","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1937"
"BZN|IE(SEM)","01.01.2017 16:00 - 01.01.2017 16:30 (CET/CEST)","n/e","n/e","n/e","836","476","5","n/e","327","n/e","25","","104","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1895"
"BZN|IE(SEM)","01.01.2017 16:30 - 01.01.2017 17:00 (CET/CEST)","n/e","n/e","n/e","846","471","5","n/e","327","n/e","24","","104","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2035"
"BZN|IE(SEM)","01.01.2017 17:00 - 01.01.2017 17:30 (CET/CEST)","n/e","n/e","n/e","844","481","5","n/e","328","n/e","21","","108","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1989"
"BZN|IE(SEM)","01.01.2017 17:30 - 01.01.2017 18:00 (CET/CEST)","n/e","n/e","n/e","834","512","5","n/e","326","n/e","149","","112","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2072"
"BZN|IE(SEM)","01.01.2017 18:00 - 01.01.2017 18:30 (CET/CEST)","n/e","n/e","n/e","1102","612","5","n/e","326","n/e","186","","112","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2102"
"BZN|IE(SEM)","01.01.2017 18:30 - 01.01.2017 19:00 (CET/CEST)","n/e","n/e","n/e","1079","660","5","n/e","321","n/e","180","","110","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2097"
"BZN|IE(SEM)","01.01.2017 19:00 - 01.01.2017 19:30 (CET/CEST)","n/e","n/e","n/e","980","644","5","n/e","318","n/e","177","","109","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2118"
"BZN|IE(SEM)","01.01.2017 19:30 - 01.01.2017 20:00 (CET/CEST)","n/e","n/e","n/e","990","511","5","n/e","321","n/e","180","","110","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1976"
"BZN|IE(SEM)","01.01.2017 20:00 - 01.01.2017 20:30 (CET/CEST)","n/e","n/e","n/e","1050","529","5","n/e","327","n/e","189","","104","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1958"
"BZN|IE(SEM)","01.01.2017 20:30 - 01.01.2017 21:00 (CET/CEST)","n/e","n/e","n/e","1011","503","5","n/e","321","n/e","179","","102","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1911"
"BZN|IE(SEM)","01.01.2017 21:00 - 01.01.2017 21:30 (CET/CEST)","n/e","n/e","n/e","1087","551","5","n/e","330","n/e","156","","106","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1732"
"BZN|IE(SEM)","01.01.2017 21:30 - 01.01.2017 22:00 (CET/CEST)","n/e","n/e","n/e","961","587","6","n/e","318","n/e","58","","92","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1803"
"BZN|IE(SEM)","01.01.2017 22:00 - 01.01.2017 22:30 (CET/CEST)","n/e","n/e","n/e","988","540","5","n/e","324","n/e","19","","80","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1731"
"BZN|IE(SEM)","01.01.2017 22:30 - 01.01.2017 23:00 (CET/CEST)","n/e","n/e","n/e","999","538","5","n/e","325","n/e","26","","70","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1733"
"BZN|IE(SEM)","01.01.2017 23:00 - 01.01.2017 23:30 (CET/CEST)","n/e","n/e","n/e","1020","532","5","n/e","330","n/e","76","","58","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1576"
"BZN|IE(SEM)","01.01.2017 23:30 - 02.01.2017 00:00 (CET/CEST)","n/e","n/e","n/e","1044","566","5","n/e","324","n/e","24","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1468"
"BZN|IE(SEM)","02.01.2017 00:00 - 02.01.2017 00:30 (CET/CEST)","n/e","n/e","n/e","1103","628","5","n/e","330","n/e","35","","58","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1424"
"BZN|IE(SEM)","02.01.2017 00:30 - 02.01.2017 01:00 (CET/CEST)","n/e","n/e","n/e","1122","634","5","n/e","321","n/e","9","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1322"
"BZN|IE(SEM)","02.01.2017 01:00 - 02.01.2017 01:30 (CET/CEST)","n/e","n/e","n/e","1119","680","5","n/e","327","n/e","153","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1265"
"BZN|IE(SEM)","02.01.2017 01:30 - 02.01.2017 02:00 (CET/CEST)","n/e","n/e","n/e","1117","676","5","n/e","327","n/e","225","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1189"
"BZN|IE(SEM)","02.01.2017 02:00 - 02.01.2017 02:30 (CET/CEST)","n/e","n/e","n/e","1021","659","5","n/e","325","n/e","225","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1229"
"BZN|IE(SEM)","02.01.2017 02:30 - 02.01.2017 03:00 (CET/CEST)","n/e","n/e","n/e","1085","667","6","n/e","330","n/e","222","","57","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1133"
"BZN|IE(SEM)","02.01.2017 03:00 - 02.01.2017 03:30 (CET/CEST)","n/e","n/e","n/e","1017","763","5","n/e","323","n/e","223","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1006"
"BZN|IE(SEM)","02.01.2017 03:30 - 02.01.2017 04:00 (CET/CEST)","n/e","n/e","n/e","1066","757","5","n/e","324","n/e","222","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1025"
"BZN|IE(SEM)","02.01.2017 04:00 - 02.01.2017 04:30 (CET/CEST)","n/e","n/e","n/e","982","752","6","n/e","324","n/e","221","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1057"
"BZN|IE(SEM)","02.01.2017 04:30 - 02.01.2017 05:00 (CET/CEST)","n/e","n/e","n/e","1016","755","5","n/e","326","n/e","219","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","974"
"BZN|IE(SEM)","02.01.2017 05:00 - 02.01.2017 05:30 (CET/CEST)","n/e","n/e","n/e","1052","758","5","n/e","328","n/e","217","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","894"
"BZN|IE(SEM)","02.01.2017 05:30 - 02.01.2017 06:00 (CET/CEST)","n/e","n/e","n/e","1053","774","5","n/e","323","n/e","218","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","889"
"BZN|IE(SEM)","02.01.2017 06:00 - 02.01.2017 06:30 (CET/CEST)","n/e","n/e","n/e","1102","757","5","n/e","325","n/e","216","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","800"
"BZN|IE(SEM)","02.01.2017 06:30 - 02.01.2017 07:00 (CET/CEST)","n/e","n/e","n/e","1182","780","7","n/e","328","n/e","214","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","723"
"BZN|IE(SEM)","02.01.2017 07:00 - 02.01.2017 07:30 (CET/CEST)","n/e","n/e","n/e","1253","803","7","n/e","331","n/e","212","","57","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","680"
"BZN|IE(SEM)","02.01.2017 07:30 - 02.01.2017 08:00 (CET/CEST)","n/e","n/e","n/e","1256","852","14","n/e","320","n/e","214","","54","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","684"
"BZN|IE(SEM)","02.01.2017 08:00 - 02.01.2017 08:30 (CET/CEST)","n/e","n/e","n/e","1198","841","7","n/e","320","n/e","213","","54","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","618"
"BZN|IE(SEM)","02.01.2017 08:30 - 02.01.2017 09:00 (CET/CEST)","n/e","n/e","n/e","1171","805","7","n/e","322","n/e","69","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","583"
"BZN|IE(SEM)","02.01.2017 09:00 - 02.01.2017 09:30 (CET/CEST)","n/e","n/e","n/e","1135","786","70","n/e","318","n/e","15","","54","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","605"
"BZN|IE(SEM)","02.01.2017 09:30 - 02.01.2017 10:00 (CET/CEST)","n/e","n/e","n/e","1182","856","82","n/e","322","n/e","16","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","548"
"BZN|IE(SEM)","02.01.2017 10:00 - 02.01.2017 10:30 (CET/CEST)","n/e","n/e","n/e","1044","845","171","n/e","316","n/e","16","","53","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","536"
"BZN|IE(SEM)","02.01.2017 10:30 - 02.01.2017 11:00 (CET/CEST)","n/e","n/e","n/e","1270","875","223","n/e","328","n/e","22","","57","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","497"
"BZN|IE(SEM)","02.01.2017 11:00 - 02.01.2017 11:30 (CET/CEST)","n/e","n/e","n/e","1377","896","241","n/e","328","n/e","21","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","424"
"BZN|IE(SEM)","02.01.2017 11:30 - 02.01.2017 12:00 (CET/CEST)","n/e","n/e","n/e","1352","904","379","n/e","319","n/e","15","","57","n/e","n/e","n/e","11","n/e","n/e","n/e","n/e","344"
"BZN|IE(SEM)","02.01.2017 12:00 - 02.01.2017 12:30 (CET/CEST)","n/e","n/e","n/e","1460","914","404","n/e","327","n/e","22","","70","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","298"
"BZN|IE(SEM)","02.01.2017 12:30 - 02.01.2017 13:00 (CET/CEST)","n/e","n/e","n/e","1516","899","439","n/e","320","n/e","15","","79","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","222"
"BZN|IE(SEM)","02.01.2017 13:00 - 02.01.2017 13:30 (CET/CEST)","n/e","n/e","n/e","1532","906","340","n/e","324","n/e","16","","80","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","210"
"BZN|IE(SEM)","02.01.2017 13:30 - 02.01.2017 14:00 (CET/CEST)","n/e","n/e","n/e","1558","912","350","n/e","327","n/e","20","","94","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","199"
"BZN|IE(SEM)","02.01.2017 14:00 - 02.01.2017 14:30 (CET/CEST)","n/e","n/e","n/e","1541","902","401","n/e","326","n/e","20","","103","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","183"
"BZN|IE(SEM)","02.01.2017 14:30 - 02.01.2017 15:00 (CET/CEST)","n/e","n/e","n/e","1606","871","444","n/e","323","n/e","16","","102","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","172"
"BZN|IE(SEM)","02.01.2017 15:00 - 02.01.2017 15:30 (CET/CEST)","n/e","n/e","n/e","1606","859","442","n/e","322","n/e","16","","101","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","208"
"BZN|IE(SEM)","02.01.2017 15:30 - 02.01.2017 16:00 (CET/CEST)","n/e","n/e","n/e","1570","865","444","n/e","323","n/e","16","","102","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","203"
"BZN|IE(SEM)","02.01.2017 16:00 - 02.01.2017 16:30 (CET/CEST)","n/e","n/e","n/e","1527","866","444","n/e","324","n/e","16","","102","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","238"
"BZN|IE(SEM)","02.01.2017 16:30 - 02.01.2017 17:00 (CET/CEST)","n/e","n/e","n/e","1565","876","459","n/e","327","n/e","21","","103","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","282"
"BZN|IE(SEM)","02.01.2017 17:00 - 02.01.2017 17:30 (CET/CEST)","n/e","n/e","n/e","1639","875","463","n/e","329","n/e","25","","104","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","294"
"BZN|IE(SEM)","02.01.2017 17:30 - 02.01.2017 18:00 (CET/CEST)","n/e","n/e","n/e","1762","894","452","n/e","327","n/e","106","","103","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","312"
"BZN|IE(SEM)","02.01.2017 18:00 - 02.01.2017 18:30 (CET/CEST)","n/e","n/e","n/e","1828","913","463","n/e","330","n/e","157","","104","n/e","n/e","n/e","25","n/e","n/e","n/e","n/e","334"
"BZN|IE(SEM)","02.01.2017 18:30 - 02.01.2017 19:00 (CET/CEST)","n/e","n/e","n/e","1824","914","457","n/e","328","n/e","191","","104","n/e","n/e","n/e","153","n/e","n/e","n/e","n/e","305"
"BZN|IE(SEM)","02.01.2017 19:00 - 02.01.2017 19:30 (CET/CEST)","n/e","n/e","n/e","1805","911","451","n/e","327","n/e","188","","103","n/e","n/e","n/e","187","n/e","n/e","n/e","n/e","250"
"BZN|IE(SEM)","02.01.2017 19:30 - 02.01.2017 20:00 (CET/CEST)","n/e","n/e","n/e","1731","891","435","n/e","320","n/e","99","","101","n/e","n/e","n/e","129","n/e","n/e","n/e","n/e","266"
"BZN|IE(SEM)","02.01.2017 20:00 - 02.01.2017 20:30 (CET/CEST)","n/e","n/e","n/e","1756","900","444","n/e","326","n/e","103","","101","n/e","n/e","n/e","24","n/e","n/e","n/e","n/e","222"
"BZN|IE(SEM)","02.01.2017 20:30 - 02.01.2017 21:00 (CET/CEST)","n/e","n/e","n/e","1727","897","433","n/e","320","n/e","99","","100","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","243"
"BZN|IE(SEM)","02.01.2017 21:00 - 02.01.2017 21:30 (CET/CEST)","n/e","n/e","n/e","1724","902","436","n/e","322","n/e","101","","100","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","228"
"BZN|IE(SEM)","02.01.2017 21:30 - 02.01.2017 22:00 (CET/CEST)","n/e","n/e","n/e","1688","883","434","n/e","321","n/e","98","","90","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","266"
"BZN|IE(SEM)","02.01.2017 22:00 - 02.01.2017 22:30 (CET/CEST)","n/e","n/e","n/e","1711","871","453","n/e","327","n/e","70","","79","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","259"
"BZN|IE(SEM)","02.01.2017 22:30 - 02.01.2017 23:00 (CET/CEST)","n/e","n/e","n/e","1734","870","452","n/e","327","n/e","70","","69","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","237"
"BZN|IE(SEM)","02.01.2017 23:00 - 02.01.2017 23:30 (CET/CEST)","n/e","n/e","n/e","1775","876","459","n/e","330","n/e","32","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","228"
"BZN|IE(SEM)","02.01.2017 23:30 - 03.01.2017 00:00 (CET/CEST)","n/e","n/e","n/e","1685","863","441","n/e","325","n/e","13","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","245"
"BZN|IE(SEM)","03.01.2017 00:00 - 03.01.2017 00:30 (CET/CEST)","n/e","n/e","n/e","1548","853","402","n/e","319","n/e","18","","54","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","279"
"BZN|IE(SEM)","03.01.2017 00:30 - 03.01.2017 01:00 (CET/CEST)","n/e","n/e","n/e","1460","856","397","n/e","321","n/e","0","","54","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","290"
"BZN|IE(SEM)","03.01.2017 01:00 - 03.01.2017 01:30 (CET/CEST)","n/e","n/e","n/e","1513","849","416","n/e","318","n/e","228","","54","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","281"
"BZN|IE(SEM)","03.01.2017 01:30 - 03.01.2017 02:00 (CET/CEST)","n/e","n/e","n/e","1640","858","423","n/e","323","n/e","226","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","274"
"BZN|IE(SEM)","03.01.2017 02:00 - 03.01.2017 02:30 (CET/CEST)","n/e","n/e","n/e","1699","893","439","n/e","328","n/e","223","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","290"
"BZN|IE(SEM)","03.01.2017 02:30 - 03.01.2017 03:00 (CET/CEST)","n/e","n/e","n/e","1629","875","423","n/e","323","n/e","224","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","341"
"BZN|IE(SEM)","03.01.2017 03:00 - 03.01.2017 03:30 (CET/CEST)","n/e","n/e","n/e","1581","858","422","n/e","321","n/e","223","","54","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","370"
"BZN|IE(SEM)","03.01.2017 03:30 - 03.01.2017 04:00 (CET/CEST)","n/e","n/e","n/e","1465","864","426","n/e","324","n/e","221","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","358"
"BZN|IE(SEM)","03.01.2017 04:00 - 03.01.2017 04:30 (CET/CEST)","n/e","n/e","n/e","1466","870","339","n/e","326","n/e","219","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","368"
"BZN|IE(SEM)","03.01.2017 04:30 - 03.01.2017 05:00 (CET/CEST)","n/e","n/e","n/e","1452","868","274","n/e","326","n/e","218","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","454"
"BZN|IE(SEM)","03.01.2017 05:00 - 03.01.2017 05:30 (CET/CEST)","n/e","n/e","n/e","1463","850","230","n/e","328","n/e","216","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","461"
"BZN|IE(SEM)","03.01.2017 05:30 - 03.01.2017 06:00 (CET/CEST)","n/e","n/e","n/e","1451","847","247","n/e","326","n/e","216","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","450"
"BZN|IE(SEM)","03.01.2017 06:00 - 03.01.2017 06:30 (CET/CEST)","n/e","n/e","n/e","1466","852","252","n/e","328","n/e","214","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","442"
"BZN|IE(SEM)","03.01.2017 06:30 - 03.01.2017 07:00 (CET/CEST)","n/e","n/e","n/e","1459","837","307","n/e","322","n/e","214","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","475"
"BZN|IE(SEM)","03.01.2017 07:00 - 03.01.2017 07:30 (CET/CEST)","n/e","n/e","n/e","1509","853","315","n/e","325","n/e","212","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","544"
"BZN|IE(SEM)","03.01.2017 07:30 - 03.01.2017 08:00 (CET/CEST)","n/e","n/e","n/e","1540","860","318","n/e","326","n/e","143","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","620"
"BZN|IE(SEM)","03.01.2017 08:00 - 03.01.2017 08:30 (CET/CEST)","n/e","n/e","n/e","1588","869","346","n/e","326","n/e","17","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","602"
"BZN|IE(SEM)","03.01.2017 08:30 - 03.01.2017 09:00 (CET/CEST)","n/e","n/e","n/e","1767","883","425","n/e","327","n/e","20","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","619"
"BZN|IE(SEM)","03.01.2017 09:00 - 03.01.2017 09:30 (CET/CEST)","n/e","n/e","n/e","1858","881","445","n/e","326","n/e","61","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","586"
"BZN|IE(SEM)","03.01.2017 09:30 - 03.01.2017 10:00 (CET/CEST)","n/e","n/e","n/e","1898","897","449","n/e","326","n/e","106","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","581"
"BZN|IE(SEM)","03.01.2017 10:00 - 03.01.2017 10:30 (CET/CEST)","n/e","n/e","n/e","1897","898","444","n/e","327","n/e","103","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","598"
"BZN|IE(SEM)","03.01.2017 10:30 - 03.01.2017 11:00 (CET/CEST)","n/e","n/e","n/e","1868","893","440","n/e","324","n/e","139","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","610"
"BZN|IE(SEM)","03.01.2017 11:00 - 03.01.2017 11:30 (CET/CEST)","n/e","n/e","n/e","1818","873","429","n/e","318","n/e","134","","54","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","651"
