"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|EE","09.04.2017 18:00 - 09.04.2017 19:00 (CET/CEST)","71","n/e","38","1","n/e","n/e","652","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","116"
"BZN|EE","09.04.2017 19:00 - 09.04.2017 20:00 (CET/CEST)","72","n/e","39","1","n/e","n/e","661","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","16","n/e","127"
"BZN|EE","09.04.2017 20:00 - 09.04.2017 21:00 (CET/CEST)","75","n/e","38","1","n/e","n/e","660","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","5","1","16","n/e","151"
"BZN|EE","09.04.2017 21:00 - 09.04.2017 22:00 (CET/CEST)","75","n/e","36","1","n/e","n/e","647","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","156"
"BZN|EE","09.04.2017 22:00 - 09.04.2017 23:00 (CET/CEST)","75","n/e","35","1","n/e","n/e","656","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","166"
"BZN|EE","09.04.2017 23:00 - 10.04.2017 00:00 (CET/CEST)","75","n/e","37","1","n/e","n/e","645","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","7","1","17","n/e","146"
"BZN|EE","10.04.2017 00:00 - 10.04.2017 01:00 (CET/CEST)","72","n/e","35","1","n/e","n/e","660","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","7","1","17","n/e","137"
"BZN|EE","10.04.2017 01:00 - 10.04.2017 02:00 (CET/CEST)","71","n/e","39","1","n/e","n/e","647","5","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","154"
"BZN|EE","10.04.2017 02:00 - 10.04.2017 03:00 (CET/CEST)","70","n/e","50","1","n/e","n/e","639","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","150"
"BZN|EE","10.04.2017 03:00 - 10.04.2017 04:00 (CET/CEST)","68","n/e","55","1","n/e","n/e","647","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","7","1","16","n/e","139"
"BZN|EE","10.04.2017 04:00 - 10.04.2017 05:00 (CET/CEST)","70","n/e","54","1","n/e","n/e","675","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","7","1","16","n/e","143"
"BZN|EE","10.04.2017 05:00 - 10.04.2017 06:00 (CET/CEST)","69","n/e","55","1","n/e","n/e","701","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","152"
"BZN|EE","10.04.2017 06:00 - 10.04.2017 07:00 (CET/CEST)","69","n/e","54","1","n/e","n/e","753","4","n/e","n/e","n/e","3","n/e","n/e","n/e","0","6","1","17","n/e","147"
